Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2015-11-27 12:00:00,992.98,-0.75,272.96,-1.03,98.0,5.78,5.67,0.12,3.56,5.71,1267.1,1.68,2.56,167.9
2015-11-28 12:00:00,982.94,1.03,275.54,-0.09,92.2,6.58,6.07,0.51,3.85,6.17,1245.92,2.4,4.95,226.1
2015-11-29 12:00:00,984.78,5.22,279.6,2.31,81.4,8.86,7.21,1.65,4.57,7.33,1228.93,8.55,10.81,215.9
2015-11-30 12:00:00,990.93,7.72,281.61,1.22,63.33,10.53,6.67,3.86,4.2,6.73,1225.87,1.89,4.21,247.1
2015-12-01 12:00:00,995.95,7.19,280.68,2.12,70.1,10.16,7.12,3.04,4.46,7.15,1234.21,1.6,3.28,249.7
2015-12-02 12:00:00,1001.64,9.36,282.39,5.09,74.6,11.78,8.78,2.99,5.47,8.77,1230.97,1.43,2.56,218.3
2015-12-03 12:00:00,1004.23,2.49,275.32,2.2,97.9,7.31,7.16,0.15,4.45,7.13,1265.69,0.68,1.22,219.1
2015-12-04 12:00:00,999.32,6.44,279.66,4.06,84.7,9.65,8.17,1.48,5.1,8.18,1241.22,5.93,8.77,214.2
2015-12-05 12:00:00,1001.77,8.51,281.53,0.91,58.68,11.12,6.52,4.59,4.06,6.51,1235.91,5.14,7.45,199.3
2015-12-06 12:00:00,998.32,8.27,281.57,2.78,68.24,10.94,7.46,3.47,4.66,7.48,1232.25,7.79,11.09,213.6
2015-12-07 12:00:00,1005.64,11.23,283.93,7.13,75.8,13.35,10.12,3.23,6.28,10.06,1227.16,1.92,3.12,131.1
2015-12-08 12:00:00,1005.07,4.16,276.92,3.89,98.1,8.23,8.07,0.16,5.01,8.03,1258.71,1.07,1.72,199.5
2015-12-09 12:00:00,1006.51,7.18,279.82,5.66,90.0,10.15,9.14,1.02,5.67,9.08,1246.44,0.52,0.92,187.7
2015-12-10 12:00:00,1007.91,3.0,275.54,2.6,97.2,7.58,7.37,0.21,4.56,7.31,1267.89,0.82,2.0,178.2
2015-12-11 12:00:00,997.36,4.75,278.12,0.49,73.8,8.58,6.33,2.25,3.96,6.35,1247.22,5.33,8.49,223.9
2015-12-12 12:00:00,996.79,6.57,279.99,1.77,71.3,9.73,6.94,2.79,4.34,6.96,1238.08,3.64,5.65,230.2
2015-12-13 12:00:00,992.43,6.15,279.92,3.49,83.0,9.46,7.85,1.61,4.93,7.91,1234.07,1.95,4.73,316.5
2015-12-14 12:00:00,996.41,3.78,277.22,2.37,90.5,8.01,7.25,0.76,4.54,7.27,1249.96,0.79,1.4,214.0
2015-12-15 12:00:00,997.11,5.24,278.63,3.3,87.3,8.87,7.75,1.13,4.85,7.77,1244.03,1.1,2.0,116.4
2015-12-16 12:00:00,999.61,6.89,280.08,4.93,87.3,9.95,8.69,1.26,5.42,8.69,1239.38,1.41,2.4,162.2
2015-12-17 12:00:00,997.47,12.79,286.16,9.17,78.6,14.79,11.63,3.17,7.28,11.66,1209.81,2.78,4.61,208.5
2015-12-18 12:00:00,995.72,11.03,284.54,9.19,88.4,13.17,11.64,1.53,7.3,11.69,1215.16,1.46,2.46,220.1
2015-12-19 12:00:00,997.0,7.45,280.85,6.24,92.0,10.34,9.51,0.83,5.96,9.54,1233.25,1.04,2.28,198.1
2015-12-20 12:00:00,993.07,11.89,285.62,6.14,67.78,13.94,9.45,4.49,5.94,9.52,1209.26,3.93,6.09,174.1
2015-12-21 12:00:00,995.91,8.99,282.48,6.44,84.0,11.49,9.65,1.84,6.05,9.69,1225.11,3.81,6.09,200.1
2015-12-22 12:00:00,996.89,11.35,284.76,7.55,77.4,13.45,10.41,3.04,6.52,10.44,1215.8,9.94,13.25,213.1
2015-12-23 12:00:00,997.85,10.7,284.03,6.38,74.6,12.88,9.61,3.27,6.01,9.63,1220.13,5.36,7.93,210.9
2015-12-24 12:00:00,998.01,9.03,282.35,5.92,80.8,11.52,9.31,2.21,5.82,9.32,1227.69,1.78,2.88,181.6
2015-12-25 12:00:00,1001.89,10.4,283.41,6.19,75.1,12.63,9.48,3.14,5.91,9.47,1226.44,0.85,1.84,222.1
2015-12-26 12:00:00,999.45,13.06,286.27,7.52,69.01,15.06,10.39,4.67,6.49,10.4,1211.66,7.92,11.61,214.1
2015-12-27 12:00:00,1000.22,11.3,284.44,5.33,66.64,13.41,8.94,4.47,5.58,8.93,1220.78,4.65,6.77,208.6
2015-12-28 12:00:00,1004.53,6.31,279.11,3.75,83.6,9.56,7.99,1.57,4.96,7.96,1248.39,0.83,1.64,195.6
2015-12-29 12:00:00,1001.29,4.7,277.76,4.46,98.3,8.55,8.4,0.15,5.24,8.39,1251.35,0.48,0.96,111.8
2015-12-30 12:00:00,1004.04,4.49,277.33,0.13,73.2,8.42,6.17,2.26,3.83,6.14,1256.8,3.68,5.55,170.7
2015-12-31 12:00:00,996.11,2.92,276.39,-5.97,51.82,7.54,3.91,3.63,2.44,3.92,1255.03,4.5,8.97,176.0
2016-01-01 12:00:00,999.89,-0.03,273.13,-0.32,97.9,6.09,5.96,0.13,3.72,5.97,1272.45,0.96,1.92,164.0
2016-01-02 12:00:00,991.04,-0.97,272.9,-2.21,91.2,5.69,5.19,0.5,3.26,5.24,1265.85,2.96,3.85,3.71
2016-01-03 12:00:00,985.11,-0.62,273.72,-3.8,78.9,5.84,4.61,1.23,2.91,4.68,1256.92,3.29,5.39,137.0
2016-01-04 12:00:00,967.14,-2.79,272.97,-4.53,87.7,4.97,4.36,0.61,2.81,4.51,1243.97,3.1,5.37,175.4
2016-01-05 12:00:00,970.08,-1.64,273.89,-2.55,93.5,5.41,5.06,0.35,3.25,5.22,1242.16,2.65,3.61,15.63
2016-01-06 12:00:00,975.0,-4.5,270.61,-5.71,91.2,4.37,3.99,0.38,2.55,4.09,1262.3,2.1,2.56,10.46
2016-01-07 12:00:00,973.01,0.89,276.2,-1.76,82.4,6.51,5.37,1.15,3.44,5.52,1234.28,0.54,1.08,168.9
2016-01-08 12:00:00,977.19,5.53,280.54,-1.69,59.54,9.06,5.39,3.67,3.44,5.52,1218.93,7.31,9.37,213.1
2016-01-09 12:00:00,978.33,0.45,275.33,-1.25,88.3,6.31,5.57,0.74,3.55,5.7,1242.94,1.14,1.86,206.4
2016-01-10 12:00:00,969.9,5.63,281.24,3.13,83.9,9.12,7.65,1.47,4.92,7.89,1208.31,2.89,4.49,175.2
2016-01-11 12:00:00,965.71,4.58,280.53,3.14,90.3,8.48,7.66,0.82,4.95,7.93,1207.62,1.77,2.56,212.1
2016-01-12 12:00:00,969.18,6.2,281.87,1.89,73.8,9.49,7.0,2.49,4.51,7.22,1205.28,2.99,6.45,256.2
2016-01-13 12:00:00,978.94,3.98,278.83,2.14,87.8,8.12,7.13,0.99,4.54,7.29,1227.15,3.11,5.73,256.9
2016-01-14 12:00:00,983.89,3.23,277.67,-2.5,65.93,7.7,5.08,2.62,3.22,5.16,1237.69,3.69,5.45,202.5
2016-01-15 12:00:00,978.67,1.61,276.47,-0.17,87.9,6.86,6.03,0.83,3.84,6.16,1237.91,1.9,2.84,147.4
2016-01-16 12:00:00,992.27,0.14,273.91,-2.93,79.7,6.17,4.92,1.25,3.09,4.96,1262.41,1.86,3.59,191.2
2016-01-17 12:00:00,994.42,-2.49,271.11,-5.02,82.6,5.08,4.2,0.88,2.63,4.22,1277.79,3.77,6.77,23.36
2016-01-18 12:00:00,994.97,-3.03,270.52,-7.02,73.8,4.88,3.6,1.28,2.25,3.62,1281.38,1.49,2.64,71.2
2016-01-19 12:00:00,989.94,-5.98,267.96,-9.75,74.5,3.9,2.91,1.0,1.83,2.94,1289.28,0.85,1.56,145.6
2016-01-20 12:00:00,989.04,-0.49,273.53,-3.72,78.7,5.89,4.64,1.26,2.92,4.69,1261.36,2.02,3.61,242.4
2016-01-21 12:00:00,1000.99,-1.7,271.38,-5.86,73.1,5.39,3.94,1.45,2.45,3.94,1282.65,1.06,1.76,178.1
2016-01-22 12:00:00,1004.09,-6.87,265.98,-10.45,75.5,3.64,2.75,0.89,1.71,2.74,1312.2,1.63,2.77,192.9
2016-01-23 12:00:00,1001.89,4.18,277.19,2.52,88.9,8.24,7.33,0.91,4.56,7.31,1254.96,2.38,4.25,249.6
2016-01-24 12:00:00,1004.67,3.38,276.17,1.01,84.4,7.79,6.57,1.21,4.08,6.54,1262.48,2.31,3.41,174.4
2016-01-25 12:00:00,1000.98,7.51,280.59,6.17,91.2,10.38,9.47,0.91,5.91,9.46,1237.95,1.02,1.68,210.5
2016-01-26 12:00:00,997.73,9.53,282.87,5.86,77.8,11.91,9.27,2.64,5.8,9.29,1225.19,1.66,3.2,115.7
2016-01-27 12:00:00,991.38,11.33,285.2,3.54,58.64,13.43,7.88,5.56,4.96,7.95,1210.31,7.59,10.37,212.9
2016-01-28 12:00:00,996.46,8.17,281.62,2.44,67.05,10.86,7.28,3.58,4.56,7.31,1230.48,2.18,4.77,284.3
2016-01-29 12:00:00,998.1,6.78,280.09,-0.44,59.88,9.88,5.92,3.96,3.69,5.93,1239.25,4.99,9.41,205.7
2016-01-30 12:00:00,986.5,7.67,281.92,2.47,69.54,10.5,7.3,3.2,4.62,7.4,1220.3,5.56,9.73,198.7
2016-01-31 12:00:00,985.03,4.01,278.36,-0.77,70.9,8.14,5.77,2.37,3.65,5.86,1235.31,2.3,4.29,214.8
2016-02-01 12:00:00,989.02,12.1,286.16,9.09,81.8,14.14,11.56,2.57,7.3,11.69,1202.46,2.84,4.81,236.3
2016-02-02 12:00:00,986.88,12.47,286.71,6.46,66.71,14.49,9.66,4.82,6.11,9.79,1199.17,6.93,10.97,211.3
2016-02-03 12:00:00,987.93,5.69,279.82,0.26,67.96,9.16,6.22,2.93,3.93,6.3,1231.27,3.49,6.33,242.2
2016-02-04 12:00:00,994.06,3.99,277.62,-1.6,66.78,8.13,5.43,2.7,3.4,5.46,1246.89,2.73,5.81,221.7
2016-02-05 12:00:00,998.76,4.0,277.26,-0.27,73.6,8.14,5.99,2.15,3.74,6.0,1252.48,5.97,8.17,210.7
2016-02-06 12:00:00,989.14,8.77,282.81,3.05,67.23,11.32,7.61,3.71,4.8,7.69,1218.66,3.54,4.99,181.9
2016-02-07 12:00:00,977.18,6.7,281.71,1.28,68.26,9.82,6.7,3.12,4.28,6.86,1213.23,2.29,3.59,166.0
2016-02-08 12:00:00,970.95,9.82,285.38,2.74,61.27,12.15,7.44,4.7,4.78,7.66,1191.82,8.41,12.78,203.8
2016-02-09 12:00:00,969.5,7.61,283.27,1.47,65.0,10.46,6.8,3.66,4.37,7.01,1199.7,6.38,7.85,204.3
2016-02-10 12:00:00,967.68,4.8,280.58,-1.61,63.08,8.6,5.43,3.18,3.5,5.61,1210.22,7.99,11.34,212.9
2016-02-11 12:00:00,977.43,6.73,281.72,-0.74,58.79,9.84,5.79,4.06,3.69,5.92,1213.83,3.92,6.33,234.0
2016-02-12 12:00:00,976.34,4.27,279.33,-0.91,68.92,8.29,5.71,2.58,3.65,5.85,1223.26,2.05,3.28,215.6
2016-02-13 12:00:00,967.86,2.74,278.49,-1.99,70.9,7.44,5.28,2.17,3.4,5.45,1219.52,2.85,4.03,168.1
2016-02-14 12:00:00,960.92,8.47,284.86,3.45,70.6,11.09,7.83,3.26,5.08,8.15,1184.94,4.99,7.63,206.8
2016-02-15 12:00:00,983.77,4.29,278.75,1.36,81.2,8.3,6.74,1.56,4.27,6.85,1232.02,0.65,1.64,294.9
2016-02-16 12:00:00,1009.34,-1.47,270.97,-5.92,71.5,5.48,3.92,1.56,2.42,3.88,1292.27,1.49,2.97,333.1
2016-02-17 12:00:00,994.43,-0.11,273.48,-3.01,80.7,6.06,4.89,1.17,3.06,4.92,1266.36,4.29,6.89,41.43
2016-02-18 12:00:00,990.15,4.43,278.38,-0.73,69.03,8.39,5.79,2.6,3.65,5.85,1239.83,3.05,4.53,168.3
2016-02-19 12:00:00,992.55,2.96,276.71,-1.48,72.5,7.56,5.48,2.08,3.44,5.52,1249.63,1.38,2.48,140.0
2016-02-20 12:00:00,986.15,4.25,278.52,-0.56,70.8,8.28,5.86,2.42,3.71,5.95,1235.57,11.65,15.14,209.9
2016-02-21 12:00:00,984.09,9.1,283.56,8.47,95.8,11.57,11.08,0.49,7.04,11.26,1209.38,1.52,4.04,238.0
2016-02-22 12:00:00,979.54,10.66,285.5,5.23,69.04,12.85,8.87,3.98,5.65,9.06,1198.17,7.14,12.85,210.7
2016-02-23 12:00:00,984.08,2.24,276.66,1.39,94.1,7.18,6.76,0.42,4.28,6.87,1241.57,1.15,2.0,255.4
2016-02-24 12:00:00,990.78,2.29,276.18,-0.67,80.7,7.21,5.82,1.39,3.66,5.87,1250.24,1.51,2.66,227.3
2016-02-25 12:00:00,985.47,0.58,274.89,0.13,96.8,6.37,6.17,0.2,3.9,6.26,1251.14,2.82,5.13,281.9
2016-02-26 12:00:00,987.47,2.04,276.2,-3.45,66.8,7.08,4.73,2.35,2.98,4.79,1247.71,0.83,1.84,226.5
2016-02-27 12:00:00,983.73,2.89,277.35,-3.84,61.05,7.52,4.59,2.93,2.91,4.67,1239.21,2.76,5.33,78.3
2016-02-28 12:00:00,989.55,0.84,274.82,-2.0,81.2,6.49,5.27,1.22,3.32,5.33,1255.57,4.24,6.41,25.27
2016-02-29 12:00:00,992.91,-1.48,272.24,-2.7,91.3,5.48,5.0,0.48,3.14,5.04,1270.71,5.45,8.29,26.86
2016-03-01 12:00:00,992.47,-0.06,273.69,-3.63,76.8,6.08,4.67,1.41,2.93,4.7,1263.74,3.16,4.85,219.4
2016-03-02 12:00:00,974.13,5.58,280.84,2.59,81.0,9.09,7.36,1.73,4.72,7.56,1213.95,6.03,9.05,198.6
2016-03-03 12:00:00,975.49,4.39,279.52,-2.62,60.21,8.36,5.03,3.33,3.22,5.16,1221.99,3.16,4.15,202.5
2016-03-04 12:00:00,976.47,5.31,280.37,-2.29,57.85,8.92,5.16,3.76,3.29,5.28,1219.11,5.56,9.17,189.5
2016-03-05 12:00:00,968.95,8.15,283.86,-0.15,55.67,10.85,6.04,4.81,3.89,6.23,1197.07,1.8,3.18,135.2
2016-03-06 12:00:00,972.58,5.27,280.66,-0.73,65.06,8.9,5.79,3.11,3.71,5.95,1214.1,4.9,6.93,237.8
2016-03-07 12:00:00,977.77,3.3,278.24,-0.49,76.1,7.74,5.89,1.85,3.76,6.03,1229.28,1.92,2.8,31.46
2016-03-08 12:00:00,987.79,3.73,277.86,1.22,83.6,7.98,6.67,1.31,4.21,6.76,1239.59,1.24,2.94,307.7
2016-03-09 12:00:00,985.35,5.87,280.21,-1.58,58.63,9.28,5.44,3.84,3.44,5.52,1227.61,2.65,4.61,174.4
2016-03-10 12:00:00,992.1,2.12,275.9,0.01,85.9,7.12,6.11,1.0,3.84,6.16,1252.57,0.98,2.28,35.24
2016-03-11 12:00:00,1000.55,2.89,276.01,1.53,90.7,7.52,6.82,0.7,4.25,6.82,1259.38,4.47,5.63,38.4
2016-03-12 12:00:00,1003.54,1.54,274.42,0.78,94.7,6.83,6.46,0.36,4.02,6.44,1269.56,5.06,6.97,28.59
2016-03-13 12:00:00,1008.36,0.87,273.38,-1.24,85.7,6.51,5.58,0.93,3.45,5.53,1279.18,5.5,7.33,27.76
2016-03-14 12:00:00,1007.39,1.89,274.47,-2.43,72.9,7.0,5.11,1.9,3.16,5.07,1273.45,2.28,3.49,66.04
2016-03-15 12:00:00,998.15,3.32,276.63,1.6,88.4,7.76,6.86,0.9,4.28,6.87,1254.36,3.78,5.77,43.61
2016-03-16 12:00:00,1003.49,4.17,277.05,-1.77,65.14,8.24,5.36,2.87,3.33,5.35,1257.97,4.26,7.45,62.08
2016-03-17 12:00:00,1001.72,7.49,280.51,1.06,63.59,10.37,6.59,3.78,4.1,6.58,1240.31,1.09,2.86,42.99
2016-03-18 12:00:00,991.96,10.34,284.16,1.09,52.57,12.58,6.61,5.97,4.16,6.67,1215.83,1.71,4.2,270.5
2016-03-19 12:00:00,993.66,4.8,278.47,2.55,85.3,8.61,7.34,1.27,4.61,7.39,1241.85,0.43,1.0,276.2
2016-03-20 12:00:00,991.04,4.9,278.78,0.2,71.5,8.67,6.2,2.47,3.9,6.25,1238.66,2.24,4.65,271.6
2016-03-21 12:00:00,989.23,7.55,281.58,1.4,64.94,10.41,6.76,3.65,4.26,6.84,1224.46,2.35,4.37,266.8
2016-03-22 12:00:00,985.35,5.95,280.29,1.29,71.9,9.33,6.71,2.62,4.24,6.81,1226.65,2.68,6.07,262.4
2016-03-23 12:00:00,982.09,5.89,280.49,3.31,83.5,9.28,7.75,1.53,4.92,7.89,1222.39,1.65,2.96,254.0
2016-03-24 12:00:00,987.17,7.85,282.05,-1.06,53.18,10.63,5.65,4.98,3.57,5.73,1221.12,1.69,3.48,209.3
2016-03-25 12:00:00,985.07,7.91,282.28,3.01,71.1,10.67,7.59,3.08,4.81,7.7,1217.35,3.63,6.61,231.5
2016-03-26 12:00:00,993.25,9.17,282.88,2.73,63.97,11.63,7.44,4.19,4.67,7.49,1222.07,1.83,2.78,194.7
2016-03-27 12:00:00,984.13,13.09,287.56,3.75,52.98,15.09,7.99,7.09,5.07,8.12,1193.99,5.31,9.33,217.6
2016-03-28 12:00:00,978.83,11.0,285.9,2.69,56.41,13.14,7.41,5.73,4.72,7.57,1196.54,5.95,9.25,185.3
2016-03-29 12:00:00,982.51,9.34,283.93,0.75,54.84,11.76,6.45,5.31,4.09,6.56,1208.56,6.99,11.69,227.1
2016-03-30 12:00:00,984.1,10.86,285.32,5.31,68.49,13.02,8.92,4.1,5.66,9.06,1202.9,3.12,5.53,254.0
2016-03-31 12:00:00,986.06,6.85,281.14,4.48,84.8,9.92,8.42,1.51,5.33,8.53,1222.8,4.6,7.47,31.26
2016-04-01 12:00:00,995.4,4.77,278.3,2.57,85.6,8.59,7.35,1.24,4.61,7.39,1244.17,0.94,1.88,138.9
2016-04-02 12:00:00,993.06,12.44,286.17,3.96,56.11,14.46,8.11,6.35,5.1,8.17,1207.54,1.9,3.76,178.8
2016-04-03 12:00:00,986.11,17.56,291.89,7.17,50.44,20.11,10.14,9.96,6.42,10.28,1177.03,1.85,3.04,187.8
2016-04-04 12:00:00,981.58,18.44,293.15,10.05,58.05,21.25,12.34,8.91,7.85,12.57,1167.08,0.89,3.04,304.4
2016-04-05 12:00:00,979.56,17.48,292.36,10.68,64.3,20.01,12.86,7.14,8.21,13.13,1168.27,1.81,3.68,98.7
2016-04-06 12:00:00,984.96,13.04,287.44,1.92,46.66,15.04,7.02,8.02,4.44,7.12,1195.66,5.1,8.85,221.2
2016-04-07 12:00:00,983.94,6.83,281.29,4.07,82.5,9.91,8.18,1.73,5.18,8.31,1220.37,2.51,4.57,267.6
2016-04-08 12:00:00,985.3,10.84,285.21,-0.01,46.95,13.0,6.11,6.9,3.86,6.2,1205.76,2.19,4.08,251.5
2016-04-09 12:00:00,982.78,11.38,285.96,0.28,46.25,13.48,6.23,7.25,3.96,6.34,1200.33,3.38,5.29,60.02
2016-04-10 12:00:00,987.27,12.48,286.69,2.65,51.0,14.5,7.39,7.1,4.67,7.49,1200.65,4.1,7.15,118.2
2016-04-11 12:00:00,988.56,9.03,283.12,3.95,70.4,11.52,8.11,3.41,5.12,8.2,1216.58,2.78,4.2,32.96
2016-04-12 12:00:00,984.34,15.95,290.42,7.38,56.69,18.15,10.29,7.86,6.53,10.45,1181.38,1.15,2.92,177.7
2016-04-13 12:00:00,980.68,14.76,289.53,7.32,60.97,16.82,10.25,6.56,6.53,10.45,1181.86,0.92,2.2,188.5
2016-04-14 12:00:00,985.43,11.28,285.64,6.02,69.99,13.39,9.37,4.02,5.94,9.51,1202.54,1.77,4.61,282.3
2016-04-15 12:00:00,979.17,11.04,285.92,6.54,73.7,13.18,9.71,3.47,6.19,9.92,1195.73,6.19,8.85,205.7
2016-04-16 12:00:00,977.33,10.59,285.62,7.33,80.2,12.79,10.26,2.53,6.55,10.49,1195.11,3.33,4.65,215.6
2016-04-17 12:00:00,983.86,7.71,282.18,4.74,81.4,10.53,8.57,1.96,5.44,8.71,1216.26,1.71,4.61,254.9
2016-04-18 12:00:00,993.22,10.61,284.32,0.89,50.89,12.81,6.52,6.29,4.09,6.56,1216.27,1.96,4.73,28.76
2016-04-19 12:00:00,996.73,10.89,284.32,2.18,54.81,13.05,7.15,5.9,4.47,7.17,1219.08,2.66,5.93,291.8
2016-04-20 12:00:00,1003.11,9.69,282.6,0.05,50.92,12.04,6.13,5.91,3.81,6.11,1232.58,1.33,3.76,256.7
2016-04-21 12:00:00,998.17,13.86,287.17,0.57,40.12,15.86,6.36,9.5,3.98,6.38,1208.57,1.31,2.64,44.07
2016-04-22 12:00:00,992.06,10.99,284.8,2.56,55.95,13.13,7.35,5.79,4.62,7.41,1212.83,1.61,3.84,113.6
2016-04-23 12:00:00,984.02,5.25,279.69,1.52,76.8,8.88,6.82,2.06,4.32,6.93,1228.05,1.93,3.57,13.9
2016-04-24 12:00:00,984.13,3.68,278.11,-0.71,72.9,7.96,5.8,2.16,3.67,5.89,1235.62,1.65,3.8,275.1
2016-04-25 12:00:00,982.78,4.32,278.86,-3.03,58.68,8.32,4.88,3.44,3.1,4.97,1231.5,3.17,6.13,202.5
2016-04-26 12:00:00,973.71,5.22,280.5,-1.91,59.89,8.86,5.31,3.55,3.4,5.45,1216.0,3.07,6.13,215.2
2016-04-27 12:00:00,978.07,6.0,280.93,-1.93,56.64,9.36,5.3,4.06,3.38,5.42,1218.03,9.46,13.84,217.2
2016-04-28 12:00:00,987.67,7.36,281.52,-0.21,58.5,10.28,6.01,4.27,3.8,6.09,1223.7,3.54,5.89,251.0
2016-04-29 12:00:00,991.41,11.54,285.4,-1.64,39.75,13.62,5.42,8.21,3.4,5.46,1210.59,5.07,7.73,191.0
2016-04-30 12:00:00,989.26,16.34,290.4,2.95,40.58,18.61,7.55,11.06,4.76,7.63,1186.96,0.92,2.12,110.9
2016-05-01 12:00:00,994.76,12.68,286.27,6.28,64.95,14.69,9.54,5.15,5.99,9.59,1207.95,6.01,8.97,31.86
2016-05-02 12:00:00,996.49,15.1,288.55,4.94,50.56,17.19,8.69,8.5,5.44,8.72,1200.28,3.31,5.73,30.47
2016-05-03 12:00:00,990.19,16.9,290.88,6.8,51.28,19.28,9.89,9.4,6.24,9.99,1184.72,2.74,6.16,289.5
2016-05-04 12:00:00,1001.4,10.33,283.38,1.08,52.57,12.57,6.61,5.96,4.11,6.6,1227.48,4.66,7.25,39.04
2016-05-05 12:00:00,999.61,14.87,288.06,3.03,44.86,16.94,7.6,9.34,4.74,7.6,1205.52,4.52,8.05,62.51
2016-05-06 12:00:00,991.52,21.1,294.98,7.26,40.74,25.06,10.21,14.85,6.43,10.3,1169.24,3.31,5.44,127.1
2016-05-07 12:00:00,988.36,21.75,295.9,4.2,31.64,26.08,8.25,17.83,5.21,8.35,1163.81,3.83,7.24,126.0
2016-05-08 12:00:00,989.6,20.1,294.14,6.25,40.4,23.57,9.52,14.04,6.01,9.62,1171.26,5.52,9.71,95.4
2016-05-09 12:00:00,989.84,20.36,294.38,8.91,47.7,23.95,11.42,12.52,7.21,11.54,1169.65,4.74,7.53,93.6
2016-05-10 12:00:00,985.4,21.5,295.9,9.42,46.04,25.69,11.83,13.86,7.5,12.0,1159.7,3.55,7.08,79.5
2016-05-11 12:00:00,981.29,20.61,295.36,8.91,46.97,24.32,11.42,12.9,7.27,11.64,1158.52,3.92,6.0,102.1
2016-05-12 12:00:00,974.14,20.09,295.46,9.73,51.27,23.55,12.07,11.48,7.75,12.4,1151.79,6.04,8.85,63.14
2016-05-13 12:00:00,974.32,17.24,292.57,11.42,68.59,19.7,13.52,6.19,8.67,13.87,1162.65,1.45,3.68,27.07
2016-05-14 12:00:00,982.09,10.51,285.14,2.11,55.92,12.72,7.11,5.61,4.52,7.24,1202.75,2.61,5.39,291.1
2016-05-15 12:00:00,989.24,8.13,282.16,1.1,61.07,10.83,6.62,4.22,4.17,6.69,1222.02,5.74,10.61,251.3
2016-05-16 12:00:00,991.25,8.92,282.79,0.27,54.48,11.43,6.23,5.2,3.92,6.28,1221.26,1.74,4.24,292.0
2016-05-17 12:00:00,990.59,10.54,284.47,3.38,61.09,12.75,7.79,4.96,4.9,7.86,1212.75,1.44,3.56,239.2
2016-05-18 12:00:00,985.99,16.01,290.34,4.45,46.08,18.22,8.4,9.83,5.31,8.52,1183.99,4.7,6.11,209.9
2016-05-19 12:00:00,984.49,13.85,288.3,10.37,79.5,15.85,12.6,3.25,8.0,12.8,1189.15,0.98,1.84,170.0
2016-05-20 12:00:00,991.19,18.79,292.69,6.55,44.75,21.72,9.72,12.0,6.12,9.81,1178.32,2.09,4.72,243.2
2016-05-21 12:00:00,990.92,20.82,294.75,9.26,47.49,24.64,11.7,12.94,7.38,11.81,1168.98,3.25,5.52,233.8
2016-05-22 12:00:00,983.21,26.65,301.27,8.67,32.12,34.98,11.24,23.75,7.14,11.43,1137.49,3.88,6.85,212.2
2016-05-23 12:00:00,982.99,18.07,292.66,12.17,68.41,20.76,14.2,6.56,9.04,14.45,1169.4,1.56,3.08,269.9
2016-05-24 12:00:00,985.39,12.3,286.66,10.68,89.8,14.32,12.86,1.46,8.16,13.05,1196.58,1.19,3.08,209.6
2016-05-25 12:00:00,988.75,13.39,287.48,9.91,79.4,15.39,12.22,3.17,7.72,12.35,1196.41,2.01,3.56,231.4
2016-05-26 12:00:00,990.39,16.62,290.58,10.51,67.16,18.94,12.72,6.22,8.03,12.85,1184.82,2.95,5.7,25.39
2016-05-27 12:00:00,989.56,18.21,292.25,12.52,69.36,20.95,14.53,6.42,9.18,14.68,1176.55,3.13,5.06,25.55
2016-05-28 12:00:00,987.6,20.81,295.02,14.3,66.3,24.62,16.32,8.3,10.35,16.53,1163.01,1.39,2.16,226.2
2016-05-29 12:00:00,980.39,20.68,295.51,16.81,78.5,24.42,19.17,5.25,12.25,19.56,1153.7,2.03,3.52,42.46
2016-05-30 12:00:00,978.62,19.47,294.44,12.89,65.7,22.66,14.89,7.77,9.52,15.21,1158.29,4.55,7.37,175.2
2016-05-31 12:00:00,984.41,21.43,295.92,11.74,53.97,25.58,13.8,11.77,8.77,14.02,1157.92,1.56,3.16,130.3
2016-06-01 12:00:00,984.47,19.45,293.92,14.68,73.9,22.63,16.73,5.91,10.64,16.99,1164.51,1.97,3.48,243.3
2016-06-02 12:00:00,984.57,15.85,290.3,14.18,89.8,18.04,16.2,1.84,10.3,16.45,1179.38,1.24,2.08,80.3
2016-06-03 12:00:00,984.57,18.6,293.06,15.32,81.2,21.47,17.43,4.04,11.09,17.7,1167.71,1.56,2.6,55.47
2016-06-04 12:00:00,986.62,20.74,295.03,15.0,69.65,24.51,17.07,7.44,10.84,17.31,1161.79,3.48,4.48,30.53
2016-06-05 12:00:00,990.09,24.15,298.16,14.79,55.87,30.16,16.85,13.31,10.65,17.02,1152.63,1.11,2.16,13.07
2016-06-06 12:00:00,993.88,23.92,297.6,15.41,58.96,29.74,17.54,12.21,11.05,17.64,1157.66,4.33,6.48,46.21
2016-06-07 12:00:00,996.08,23.61,297.1,10.12,42.44,29.19,12.39,16.8,7.77,12.44,1163.74,3.25,4.76,83.8
2016-06-08 12:00:00,991.27,22.85,296.75,12.03,50.46,27.88,14.07,13.81,8.88,14.19,1160.32,1.7,2.96,323.4
2016-06-09 12:00:00,990.66,16.62,290.56,9.93,64.6,18.94,12.24,6.71,7.72,12.35,1185.37,2.4,4.04,39.4
